ua,software,software_type,hw,pop
"Mozilla/5.0 (Linux; Android 7.1.2; SM-N9005 Build/N2G47O) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.7.2246.114996",42.7,Android,Mobile - Phone,Uncommon
Opera/10.60 (Windows NT 6.2 ; U; en) Presto/4.1.30 Version/10.60,10,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2202.3 Safari/537.36 OPR/27.0.1689.0 (Edition developer)",27,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; LG-D320 Build/KOT49I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.78 Mobile Safari/537.36 OPR/32.0.1953.96473",32,Android,Mobile - Phone,Uncommon
Opera/9.80 (Windows Mobile; WCE; Opera Mobi/WMD-50433; U; sr) Presto/2.4.13 Version/10.00,10,Windows,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36 OPR/19.0.1326.47",19,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.4.2; Micromax D200 Build/KOT49H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36 OPR/18.0.2254.106200",18,Android,Mobile,Uncommon
Mozilla/5.0 (Windows NT 6.1; U; en) Opera 9.00,9,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3282.5 Safari/537.36 OPR/44.0.2346.91",44,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36 OPR/33.0.1990.58",33,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.4; Platina 7.2 4G NS6902QL Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.49 Safari/537.36 OPR/34.0.2044.98129",34,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; thl T11 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.64 Mobile Safari/537.36 OPR/33.0.2002.98088",33,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.4.2; SM-T211 Build/KOT49H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Safari/537.36 OPR/28.0.2254.119213",28,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.11 Safari/537.36 OPR/29.0.1799.0 (Edition developer)",29,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.99 Version/11.10,11,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36 OPR/15.0.1147.138",15,Windows,Computer,Uncommon
"Nokia2700c/10.0.011 (SymbianOS/9.4; U; Series60/5.0 Opera/5.0; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525 3gpp-gba",5,Symbian,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.68 Safari/537.36 OPR/29.0.1795.35 (Edition beta)",29,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; Edition Campaign 21) Presto/2.12.388 Version/12.13,12,Windows,Computer,Uncommon
Opera/9.80 (Android 4.4.2; Linux; Opera Mobi/ADR-1207201848; U; en) Presto/2.10.254 Version/12.00,12,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.41 Safari/537.36 OPR/45.0.2552.453 (Edition beta)",45,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; Moto G (5) Build/NPPS25.137-93-8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Mobile Safari/537.36 OPR/46.3.2246.127744",46.3,Android,Mobile,Uncommon
Opera/9.80 (Linux; U; en-GB) Presto/2.10.254 Version/12.00,12,Linux,Computer,Uncommon
Opera/12.00 (Windows NT 6.0; U; en) Presto/6.4.169 Version/12.00,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36 OPR/22.0.1471.70",22,Mac OS X,Computer,Uncommon
Opera/9.80 (Windows NT 6.2; U; en) Presto/2.5.22 Version/10.50,10,Windows,Computer,Uncommon
Opera/9.80 ($OS; Opera Mobi/$BUILD_NUMBER; U; $LANGUAGE) Presto/$PRESTO_VERSION Version/$VERSION,9,--,,Uncommon
Opera/9.80 (Windows NT 3.0; WOW64; MRA 8.0 (build 5784)) Presto/2.12.388 Version/15.1,15.1,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 5.1; MRA 8.0 (build 5784)) Presto/2.12.388 Version/12.17,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 OPR/18.0.1284.68",18,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.2.2; GT-P5210 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36 OPR/18.0.1290.67495",18,Android,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Linux; Android 4.2.2; HUAWEI G730-U10 Build/HuaweiG730-U10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.72 Mobile Safari/537.36 OPR/19.0.1340.69721",19,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; SM-T580 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Safari/537.36 OPR/45.0.2246.10",45,Android,Mobile - Tablet,Uncommon
Opera/9.80 (Android 2.3.7; Linux; Opera Mobi/ADR-1301071820) Presto/2.11.355 Version/12.10,12,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 5.0.2; Le 1 Pro Build/BGXNAOP5501103071S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.98 Mobile Safari/537.36 OPR/45.0.2246.10",45,Android,Mobile,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36 OPR/19.0.1326.63",19,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36 OPR/20.0.1387.82",20,Windows,Computer,Uncommon
"Nokia N8-00/10.0.011 (SymbianOS/9.4; U; Series60/5.0 Opera/5.0; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525 3gpp-gba",5,Symbian,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36 OPR/28.0.1750.48 (Edition Campaign 16)",28,Windows,Computer,Uncommon
Opera/10.0 (Macintosh; Intel Mac OS X; U; en) Presto/2.2.15 Version/12.500,12,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (X11; Linux i686; rv:189.36) (KHTML, like Gecko)  OPR/189.36;",189,Linux,Computer,Uncommon
Mozilla/4.0 (compatible; MSIE 6.0; X11; Linux i686 ; en) Opera 10.00,10,Linux,Computer,Uncommon
Opera/9.80 (Linux armv7l; U; NETRANGEMMH;HbbTV/1.1.1;CE-HTML/1.0;Vendor/THOMSON;SW-Version/V8-NT67F01-LF1V498;Cnt/ITA;Lan/ita) Presto/2.12.407 Version/12.51,9,Linux,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; GT-I9505 Build/MMB29U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.99 Mobile Safari/537.36 OPR/35.0.2070.100283",35,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.52",30,Mac OS X,Computer,Uncommon
Opera/7.23 (Windows; U; br),7,Windows,Computer,Uncommon
Opera/6.03 (X11; U; fi),6,A UNIX based OS,,Uncommon
Opera/7.22 (Macintosh; U; pl),7,Mac,Computer,Uncommon
Opera/9.52 (Macintosh; U; lt),9,Mac,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1; BLU STUDIO G PLUS Build/LMY47I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 OPR/43.0.2246.121183",43,Android,Mobile,Uncommon
Opera/9.80 (Macintosh; Intel Mac OS X 10.6.8; U; en) Presto/2.10.229 Version/11.61,11,Mac OS X,Computer,Uncommon
"Opera/9.80 (Linux armv7l; HbbTV/1.2.1 (; Philips; 42PFG651978; ; PhilipsTV;  CE-HTML/1.0 NETTV/4.4.1 SmartTvA/3.0.0 Firmware/026.003.046.128 (PhilipsTV, 3.1.1,)en) ) Presto/2.12.407 Version/12.50",12,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36 OPR/40.0.0.230817094 (Edition EXP19)",40,Windows,Computer,Uncommon
Opera/8.00 (Windows; U; ux),8,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 3.1; WOW64; MRA 8.0 (build 5784)) Presto/2.12.388 Version/15.1,15.1,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; LG-D320 Build/KOT49I.A1408380775) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.117 Mobile Safari/537.36 OPR/24.0.1565.82529",24,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; Sparkle V Build/MOB30N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.5.2246.114172",42.5,Android,Mobile,Uncommon
Opera/9.80 (Android 2.3.6; Linux; Opera Mobi/ADR-1309251137) Presto/2.11.355 Version/12.10,12,Android,Mobile,Uncommon
"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.17.33 (KHTML, like Gecko) Chrome/56.0.2732.11 Safari/537.17.33 OPR/17.0.1122.77",17,Linux,Computer,Uncommon
Opera/9.80 (Windows NT 6.0; Edition United States Local) Presto/2.12.388 Version/12.12,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.50 Safari/537.36 OPR/47.0.2631.28 (Edition beta)",47,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; SM-J320G Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.7.2246.114996",42.7,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; SM-J500FN Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.11.2192.106567",37,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.35 Safari/537.36 OPR/28.0.1750.15 (Edition beta)",28,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36 OPR/41.0.2353.69 (Edition Campaign 70)",41,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.4; VIVAX TABLET TPC-800 Dual OS Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile - Tablet,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB97/0.45.23.11 (VESTEL, Mxl66143_V, wireless) VSTVB_MB97  SmartTvA/3.0.0",12,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.52 Safari/537.36 OPR/15.0.1147.100 (Edition Next)",15,Windows,Computer,Uncommon
Opera/9.80 (Android 2.3.6; Linux; Opera Mobi/ADR-1306261142) Presto/2.11.355 Version/12.10,12,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.0.3; KFTT Build/IML74K) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.58 Safari/537.31 OPR/14.0.1074.58201",14,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.76 Safari/537.36 OPR/21.0.1432.31 (Edition Next)",21,Windows,Computer,Uncommon
"Nokia N8/10.0.011 (SymbianOS/9.4; U; Series60/5.0 Opera/5.0; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525 3gpp-gba",5,Symbian,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.101 Safari/537.36 OPR/40.0.2308.54",40,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2832.2 Safari/537.36 OPR/41.0.2349.0 (Edition developer)",41,Mac OS X,Computer,Uncommon
Opera/9.60 (Windows NT 6.1; en-US) Presto/2.12.290 Version/11.10,11,Windows,Computer,Uncommon
Opera/9.80 (Windows 95) Presto/2.12.388 Version/12.16,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36 OPR/22.0.1471.50 (Edition Campaign 29)",22,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36 OPR/42.0.2393.95",42,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 5.1.1; D5503 Build/14.6.A.1.236) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.4.2246.113571",42.4,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 OPR/39.0.2256.71",39,Windows,Computer,Uncommon
Opera/12.14 (Windows NT 6.2; U; it-IT) Presto/2.0.594 Version/12.14,12,Windows,Computer,Uncommon
Opera/Opera 30.0.1835.88(Linux NT 6.1; WOW64; U; en) Presto/2.10.229 Version/30.62,30,Linux,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.84 Safari/537.36 OPR/31.0.1889.74 (Edition beta)",31,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.584 Safari/537.36 OPR/44.0.2187.85",44,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 4.0.4; IS12S Build/6.1.D.1.103) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 OPR/20.0.2254.108590",20,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36 OPR/31.0.1889.200",31,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.0; WOW64; MRA 8.0 (build 5784)) Presto/2.12.388 Version/15.21,15,Windows,Computer,Uncommon
Opera/9.99 (Windows NT 6.3; U; en-US) Presto/9.9.9,9,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3278.0 Safari/537.36 OPR/51.0.2802.0 (Edition developer)",51,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 6.0.1; SM-J500FN Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.2.2246.112987",42.2,Android,Mobile - Phone,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; Edition IBIS) Presto/2.12.388 Version/12.11,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.2.1; Galaxy Nexus Build/JOP40D) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.55 Mobile Safari/537.36 OPR/19.0.1340.68031",19,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Andr0id 6.0.1; BRAVIA 4K 2015 Build/MMB29V.S10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36 OPR/40.0.2207.0 OMI/4.9.0.59.E9103576.114",40,Linux,Computer,Uncommon
Opera/9.80 (X11; FreeBSD 9.0-RELEASE-p4 amd64; U; en) Presto/2.10.229 Version/11.60,11,FreeBSD,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 6.0.1; SM-G7102 Build/MOB31K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/51.0.2704.106 Mobile Safari/537.36 OPR/23.0.2254.114923",23,Android,Mobile - Phone,Uncommon
Mozilla/4.0 (compatible; MSIE 6.0; X11; Linux i686) Opera 7.21  [en],7,Linux,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; SAMSUNG-SGH-I337Z Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.89 Mobile Safari/537.36 OPR/27.0.1698.89115",27,Android,Mobile,Uncommon
Mozilla/5.0 (Windows NT 6.1; WOW64) Oprah/61,,Windows,Computer,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB95/3.6.3.J (FINLUX, Si2157LG32, wired)",12,Linux,Mobile - Phone,Uncommon
Opera/9.80 (Windows NT 5.2; U; de-AT) Presto/2.6.30 Version/10.63,10,Windows,Computer,Uncommon
Opera/9.63 (Macintosh; Intel Mac OS X; U; ru) Presto/2.1.1,9,Mac OS X,Computer,Uncommon
"NokiaN8/10.0.011 (SymbianOS/9.4; U; Series60/5.0 Opera/5.0; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525 3gpp-gba",5,Symbian,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 4.2.2; ZP998 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.81 Mobile Safari/537.36 OPR/28.0.1764.90386",28,Android,Mobile,Uncommon
"Opera/9.80 (Linux mips; ) Presto/2.12.407 Version/12.51 MB96/3.7.5.x (VESTEL, Mxl661LG32, wired)",12,Linux,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 OPR/30.0.1835.59",30,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (WinCrOS i68632) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36 OPR/43.0.2442.1144",43,ChromeOS,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; MRA 8.0 (build 5880)) Presto/2.12.388 Version/12.15,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 7.0; Micromax Q402Plus Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 Mobile Safari/537.36 OPR/35.0.2254.127755",35,Android,Mobile,Uncommon
"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.98 Safari/537.36 OPR/44.0.2510.857 (Edition Yx)",44,Windows,Computer,Uncommon
Mozilla/5.0 (Intel Mac OS X 7.79; rv:78.67) Gecko/20100101  OPR/209.68 AppleWebKit/78.67;,209,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.2.2; GT-I9500 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Mobile Safari/537.36 OPR/18.0.1290.66961",18,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.63 Safari/537.36 OPR/38.0.2220.25 (Edition beta)",38,Mac,Computer,Uncommon
Opera/9.80 (Windows NT 6.2; WOW64; Edition Campaign 21) Presto/2.12 Version/12.16,12,Windows,Computer,Uncommon
Opera/9.80 (Macintosh; Intel Mac OS X 10.7.4) Presto/2.12.388 Version/12.16,12,Mac OS X,Computer,Uncommon
Opera/9.80 (Compatible; MSIE:9.0; iPhone; AppleWebKit/24.746; U; en) Presto/2.8.119 Version/11.10; Trident/5.0; IEMobile/9.0),11,iOS,Mobile - Phone,Uncommon
Opera/9.62 (X11; Linux x86_64; U; ru) Presto/2.1.1,9,Linux,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 7.0; Moto G (4) Build/NPJ25.93-14) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.3.2246.113338",42.3,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 7.1.1; Nexus 6P Build/NMF26F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.85 Mobile Safari/537.36 OPR/41.1.2246.111645",41.1,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 5.0; SM-G900F Build/LRX21T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.64 Mobile Safari/537.36 OPR/33.0.2002.98088",33,Android,Mobile - Phone,Uncommon
Opera/9.80 (Windows NT 6.1; U; en-US) Presto/7.0.199 Version/9.80,9,Windows,Computer,Uncommon
Opera/9.80 (X11; Linux x86_64; U; Ubuntu/10.10 (maverick); de) Presto/2.7.62 Version/11.01,11,Linux,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.4; XT830C Build/KXC21.5-40) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.81 Mobile Safari/537.36 OPR/28.0.1764.90386",28,Android,Mobile,Uncommon
"NokiaN8-00/10.0.011 (SymbianOS/9.4; U; Series60/5.0 Opera/5.0; Profile/MIDP-2.1 Configuration/CLDC-1.1 ) AppleWebKit/525 (KHTML, like Gecko) Safari/525 3gpp-gba",5,Symbian,Mobile - Phone,Uncommon
Opera/9.61 (Windows NT 6.2; U; en) Presto/2.1.1,9,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.75 Safari/537.36 OPR/42.0.2393.85",42,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.27 Safari/537.36 OPR/22.0.1471.5 (Edition Developer)",22,Windows,Computer,Uncommon
"Mozilla/5.0 (Linux; U; Android 6.0.1; Sparkle V Build/MOB31E; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.117 Mobile Safari/537.36 OPR/28.0.2254.119213",28,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; ASUS_T00I Build/KVT49L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36 OPR/42.6.2246.114522",42.6,Android,Mobile,Uncommon
"Mozilla/5.0 (Linux; U; Android 6.0.1; SM-G532F Build/MMB29T; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/56.0.2924.87 Mobile Safari/537.36 OPR/33.0.2254.125672",33,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; HP 10 Plus Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.111 Safari/537.36 OPR/46.3.2246.127744",46.3,Android,Mobile,Uncommon
Opera/8.00 (Macintosh; U; nn),8,Mac,Computer,Uncommon
Opera/9.22 (Windows; U; it),9,Windows,Computer,Uncommon
Opera/8.10 (Macintosh; U; pl),8,Mac,Computer,Uncommon
"Mozilla/5.0 (Linux; Android 4.2.2; Q820 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.138 Mobile Safari/537.36 OPR/22.0.1485.79355",22,Android,Mobile,Uncommon
Opera/9.60 (Windows NT 7.0; en-NZ) Presto/2.12.178 Version/12.12,12,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows NT 5.1; WOW64; x64) AppleWebKit/531.78.15 (KHTML, like Gecko) Chrome/55.1.6763.0491 Safari/532.08 OPR/42.0.4941.9678",42,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/18.10,18,Windows,Computer,Uncommon
Opera/9.80 (Windows NT 6.1; WOW64; MRA 8.0 (build 6007)) Presto/2.12.388 Version/12.15,12,Windows,Computer,Uncommon
Mozilla/4.0 (compatible; MSIE 6.0; Symbian OS; Series 60/4.0812.4.2.1; 9730) Opera 8.65 [en],8,Symbian,Mobile - Phone,Uncommon
"Mozilla/5.0 (Linux; Android 4.4.2; V30 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3018.3 Safari/537.36 OPR/45.0.2531.0 (Edition developer)",45,Mac OS X,Computer,Uncommon
"Opera/9.80 (Linux armv7l; HbbTV/1.2.1 (; Philips; 47PFT630912; ; PhilipsTV;  CE-HTML/1.0 NETTV/4.4.1 SmartTvA/3.0.0 Firmware/010.003.038.128 (PhilipsTV, 3.1.1,)en) ) Presto/2.12.407 Version/12.50",12,Linux,Large Screen - TV,Uncommon
"Mozilla/5.0 (Linux; Android 5.1; XT1039 Build/LPBS23.13-17.6-1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.94 Mobile Safari/537.36 OPR/37.0.2192.105088",37,Android,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.58 Safari/537.36 OPR/20.0.1387.30 (Edition Next)",20,Windows,Computer,Uncommon
